Date,Source,Site ID,POC,Daily Max 8-hour Ozone Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
8/26/2020,AQS,260990009,1,0.047,ppm,44,New Haven,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
8/26/2020,AQS,260991003,1,0.05,ppm,46,WARREN - FIRE STATION 29900 HOOVER AT COMMON,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.51333985,-83.00597056
8/26/2020,AQS,261010922,1,0.064,ppm,80,,17,100,44201,Ozone,,,26,Michigan,101,Manistee,44.30700008,-86.24264864
8/26/2020,AQS,261050007,1,0.063,ppm,77,SCOTTVILLE - LOCATED 550 FT NORTH OF US10,17,100,44201,Ozone,31220,"Ludington, MI",26,Michigan,105,Mason,43.95333441,-86.29441463
8/26/2020,AQS,261130001,1,0.057,ppm,58,LOCATED ABOUT 1/4 MILE WEST OF SITE,17,100,44201,Ozone,15620,"Cadillac, MI",26,Michigan,113,Missaukee,44.31055542,-84.89186532
8/26/2020,AQS,261210039,1,0.083,ppm,143,MUSKEGON,17,100,44201,Ozone,34740,"Muskegon, MI",26,Michigan,121,Muskegon,43.2780606,-86.31108253
8/26/2020,AQS,261250001,2,0.053,ppm,49,Oak Park,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,125,Oakland,42.46306341,-83.18319868
8/26/2020,AQS,261390005,1,0.073,ppm,108,Jenison,17,100,44201,Ozone,24340,"Grand Rapids-Wyoming, MI",26,Michigan,139,Ottawa,42.89445066,-85.85273402
8/26/2020,AQS,261470005,1,0.043,ppm,40,Port Huron,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,147,St. Clair,42.95333627,-82.45622878
8/26/2020,AQS,261530001,1,0.022,ppm,20,"Seney SENEY NAT'L WILDLIFE REFUGE, HCR2, BOX 1",17,100,44201,Ozone,,,26,Michigan,153,Schoolcraft,46.28887716,-85.95022692
8/26/2020,AQS,261579991,1,0.044,ppm,41,Unionville,17,100,44201,Ozone,,,26,Michigan,157,Tuscola,43.6138,-83.3591
8/26/2020,AQS,261610008,1,0.051,ppm,47,"TOWNER ST, SOUTH; 2 LANE RESIDENIAL - HOSPITAL",17,100,44201,Ozone,11460,"Ann Arbor, MI",26,Michigan,161,Washtenaw,42.24056548,-83.59960223
8/26/2020,AQS,261619991,1,0.05,ppm,46,Ann Arbor,17,100,44201,Ozone,11460,"Ann Arbor, MI",26,Michigan,161,Washtenaw,42.416636,-83.902185
8/26/2020,AQS,261630001,2,0.051,ppm,47,Allen Park,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,163,Wayne,42.22862014,-83.20820002
8/26/2020,AQS,261630019,2,0.05,ppm,46,East 7 Mile,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,163,Wayne,42.43084042,-83.00013754
8/26/2020,AQS,261659991,1,0.061,ppm,71,Hoxeyville,17,100,44201,Ozone,15620,"Cadillac, MI",26,Michigan,165,Wexford,44.18089,-85.738985
8/27/2020,AQS,260050003,1,0.062,ppm,74,Holland,17,100,44201,Ozone,26090,"Holland, MI",26,Michigan,5,Allegan,42.76778555,-86.14857722
8/27/2020,AQS,260190003,1,0.031,ppm,29,FRANKFORT,17,100,44201,Ozone,45900,"Traverse City, MI",26,Michigan,19,Benzie,44.61694309,-86.10940778
8/27/2020,AQS,260210014,1,0.066,ppm,87,Coloma PAW PAW WWTP,17,100,44201,Ozone,35660,"Niles-Benton Harbor, MI",26,Michigan,21,Berrien,42.19778954,-86.30969398
8/27/2020,AQS,260270003,2,0.051,ppm,47,"Cassopolis ROSS BEATTY HIGH SCHOOL, 22721 DIAMOND COVE ST.",17,100,44201,Ozone,43780,"South Bend-Mishawaka, IN-MI",26,Michigan,27,Cass,41.8955698,-86.00162873
8/27/2020,AQS,260370002,1,0.05,ppm,46,ROSELAKE2 9870 STOLL RD,17,100,44201,Ozone,29620,"Lansing-East Lansing, MI",26,Michigan,37,Clinton,42.79833938,-84.39379526
8/27/2020,AQS,260490021,1,0.047,ppm,44,WHALEY PK 3610 IOWA (FLINT),17,100,44201,Ozone,22420,"Flint, MI",26,Michigan,49,Genesee,43.04722419,-83.67015909
8/27/2020,AQS,260492001,1,0.045,ppm,42,OtisvilleLAKEVILLE MIDDLE SCHOOL,17,100,44201,Ozone,22420,"Flint, MI",26,Michigan,49,Genesee,43.16833627,-83.46154069
8/27/2020,AQS,260630007,1,0.035,ppm,32,RURAL THUMB AREA OZONE SITE,17,100,44201,Ozone,,,26,Michigan,63,Huron,43.83638793,-82.64289991
8/27/2020,AQS,260650018,1,0.051,ppm,47,FILLEY STREET,17,100,44201,Ozone,29620,"Lansing-East Lansing, MI",26,Michigan,65,Ingham,42.76138675,-84.56277908
8/27/2020,AQS,260770008,1,0.057,ppm,58,KALAMAZOO FAIRGROUNDS,17,100,44201,Ozone,28020,"Kalamazoo-Portage, MI",26,Michigan,77,Kalamazoo,42.27806667,-85.54188992
8/27/2020,AQS,260810020,1,0.052,ppm,48,GR-MONROE,17,100,44201,Ozone,24340,"Grand Rapids-Wyoming, MI",26,Michigan,81,Kent,42.98417304,-85.67133874
8/27/2020,AQS,260810022,1,0.046,ppm,43,APPROXIMATELY 1/4 MILE SOUTH OF 14 MILE RD - EVANS,17,100,44201,Ozone,24340,"Grand Rapids-Wyoming, MI",26,Michigan,81,Kent,43.17667181,-85.41660783
8/27/2020,AQS,260910007,1,0.05,ppm,46,"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",17,100,44201,Ozone,10300,"Adrian, MI",26,Michigan,91,Lenawee,41.9955677,-83.94655938
8/27/2020,AQS,260990009,1,0.05,ppm,46,New Haven,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
8/27/2020,AQS,260991003,1,0.051,ppm,47,WARREN - FIRE STATION 29900 HOOVER AT COMMON,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.51333985,-83.00597056
8/27/2020,AQS,261010922,1,0.034,ppm,31,,17,100,44201,Ozone,,,26,Michigan,101,Manistee,44.30700008,-86.24264864
8/27/2020,AQS,261050007,1,0.034,ppm,31,SCOTTVILLE - LOCATED 550 FT NORTH OF US10,17,100,44201,Ozone,31220,"Ludington, MI",26,Michigan,105,Mason,43.95333441,-86.29441463
8/27/2020,AQS,261130001,1,0.035,ppm,32,LOCATED ABOUT 1/4 MILE WEST OF SITE,17,100,44201,Ozone,15620,"Cadillac, MI",26,Michigan,113,Missaukee,44.31055542,-84.89186532
8/27/2020,AQS,261210039,1,0.046,ppm,43,MUSKEGON,17,100,44201,Ozone,34740,"Muskegon, MI",26,Michigan,121,Muskegon,43.2780606,-86.31108253
8/27/2020,AQS,261250001,2,0.052,ppm,48,Oak Park,15,88,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,125,Oakland,42.46306341,-83.18319868
8/27/2020,AQS,261390005,1,0.057,ppm,58,Jenison,17,100,44201,Ozone,24340,"Grand Rapids-Wyoming, MI",26,Michigan,139,Ottawa,42.89445066,-85.85273402
8/27/2020,AQS,261470005,1,0.044,ppm,41,Port Huron,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,147,St. Clair,42.95333627,-82.45622878
8/27/2020,AQS,261530001,1,0.02,ppm,19,"Seney SENEY NAT'L WILDLIFE REFUGE, HCR2, BOX 1",17,100,44201,Ozone,,,26,Michigan,153,Schoolcraft,46.28887716,-85.95022692
8/27/2020,AQS,261579991,1,0.044,ppm,41,Unionville,17,100,44201,Ozone,,,26,Michigan,157,Tuscola,43.6138,-83.3591
8/27/2020,AQS,261610008,1,0.05,ppm,46,"TOWNER ST, SOUTH; 2 LANE RESIDENIAL - HOSPITAL",17,100,44201,Ozone,11460,"Ann Arbor, MI",26,Michigan,161,Washtenaw,42.24056548,-83.59960223
8/27/2020,AQS,261619991,1,0.048,ppm,44,Ann Arbor,17,100,44201,Ozone,11460,"Ann Arbor, MI",26,Michigan,161,Washtenaw,42.416636,-83.902185
8/27/2020,AQS,261630001,2,0.049,ppm,45,Allen Park,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,163,Wayne,42.22862014,-83.20820002
8/27/2020,AQS,261630019,2,0.051,ppm,47,East 7 Mile,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,163,Wayne,42.43084042,-83.00013754
8/27/2020,AQS,261659991,1,0.031,ppm,29,Hoxeyville,17,100,44201,Ozone,15620,"Cadillac, MI",26,Michigan,165,Wexford,44.18089,-85.738985
8/28/2020,AQS,260050003,1,0.054,ppm,50,Holland,17,100,44201,Ozone,26090,"Holland, MI",26,Michigan,5,Allegan,42.76778555,-86.14857722
8/28/2020,AQS,260190003,1,0.031,ppm,29,FRANKFORT,17,100,44201,Ozone,45900,"Traverse City, MI",26,Michigan,19,Benzie,44.61694309,-86.10940778
8/28/2020,AQS,260210014,1,0.052,ppm,48,Coloma PAW PAW WWTP,17,100,44201,Ozone,35660,"Niles-Benton Harbor, MI",26,Michigan,21,Berrien,42.19778954,-86.30969398
8/28/2020,AQS,260270003,2,0.035,ppm,32,"Cassopolis ROSS BEATTY HIGH SCHOOL, 22721 DIAMOND COVE ST.",17,100,44201,Ozone,43780,"South Bend-Mishawaka, IN-MI",26,Michigan,27,Cass,41.8955698,-86.00162873
8/28/2020,AQS,260370002,1,0.029,ppm,27,ROSELAKE2 9870 STOLL RD,17,100,44201,Ozone,29620,"Lansing-East Lansing, MI",26,Michigan,37,Clinton,42.79833938,-84.39379526
8/28/2020,AQS,260490021,1,0.033,ppm,31,WHALEY PK 3610 IOWA (FLINT),17,100,44201,Ozone,22420,"Flint, MI",26,Michigan,49,Genesee,43.04722419,-83.67015909
8/28/2020,AQS,260492001,1,0.031,ppm,29,OtisvilleLAKEVILLE MIDDLE SCHOOL,17,100,44201,Ozone,22420,"Flint, MI",26,Michigan,49,Genesee,43.16833627,-83.46154069
8/28/2020,AQS,260630007,1,0.029,ppm,27,RURAL THUMB AREA OZONE SITE,17,100,44201,Ozone,,,26,Michigan,63,Huron,43.83638793,-82.64289991
8/28/2020,AQS,260650018,1,0.032,ppm,30,FILLEY STREET,17,100,44201,Ozone,29620,"Lansing-East Lansing, MI",26,Michigan,65,Ingham,42.76138675,-84.56277908
8/28/2020,AQS,260770008,1,0.035,ppm,32,KALAMAZOO FAIRGROUNDS,17,100,44201,Ozone,28020,"Kalamazoo-Portage, MI",26,Michigan,77,Kalamazoo,42.27806667,-85.54188992
8/28/2020,AQS,260810020,1,0.044,ppm,41,GR-MONROE,17,100,44201,Ozone,24340,"Grand Rapids-Wyoming, MI",26,Michigan,81,Kent,42.98417304,-85.67133874
8/28/2020,AQS,260810022,1,0.038,ppm,35,APPROXIMATELY 1/4 MILE SOUTH OF 14 MILE RD - EVANS,17,100,44201,Ozone,24340,"Grand Rapids-Wyoming, MI",26,Michigan,81,Kent,43.17667181,-85.41660783
8/28/2020,AQS,260910007,1,0.029,ppm,27,"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",17,100,44201,Ozone,10300,"Adrian, MI",26,Michigan,91,Lenawee,41.9955677,-83.94655938
8/28/2020,AQS,260990009,1,0.032,ppm,30,New Haven,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
8/28/2020,AQS,260991003,1,0.034,ppm,31,WARREN - FIRE STATION 29900 HOOVER AT COMMON,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.51333985,-83.00597056
8/28/2020,AQS,261010922,1,0.038,ppm,35,,17,100,44201,Ozone,,,26,Michigan,101,Manistee,44.30700008,-86.24264864
8/28/2020,AQS,261050007,1,0.043,ppm,40,SCOTTVILLE - LOCATED 550 FT NORTH OF US10,17,100,44201,Ozone,31220,"Ludington, MI",26,Michigan,105,Mason,43.95333441,-86.29441463
8/28/2020,AQS,261130001,1,0.026,ppm,24,LOCATED ABOUT 1/4 MILE WEST OF SITE,17,100,44201,Ozone,15620,"Cadillac, MI",26,Michigan,113,Missaukee,44.31055542,-84.89186532
8/28/2020,AQS,261210039,1,0.049,ppm,45,MUSKEGON,17,100,44201,Ozone,34740,"Muskegon, MI",26,Michigan,121,Muskegon,43.2780606,-86.31108253
8/28/2020,AQS,261250001,2,0.03,ppm,28,Oak Park,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,125,Oakland,42.46306341,-83.18319868
8/28/2020,AQS,261390005,1,0.047,ppm,44,Jenison,17,100,44201,Ozone,24340,"Grand Rapids-Wyoming, MI",26,Michigan,139,Ottawa,42.89445066,-85.85273402
8/28/2020,AQS,261470005,1,0.033,ppm,31,Port Huron,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,147,St. Clair,42.95333627,-82.45622878
8/28/2020,AQS,261530001,1,0.02,ppm,19,"Seney SENEY NAT'L WILDLIFE REFUGE, HCR2, BOX 1",17,100,44201,Ozone,,,26,Michigan,153,Schoolcraft,46.28887716,-85.95022692
8/28/2020,AQS,261579991,1,0.031,ppm,29,Unionville,17,100,44201,Ozone,,,26,Michigan,157,Tuscola,43.6138,-83.3591
8/28/2020,AQS,261610008,1,0.033,ppm,31,"TOWNER ST, SOUTH; 2 LANE RESIDENIAL - HOSPITAL",17,100,44201,Ozone,11460,"Ann Arbor, MI",26,Michigan,161,Washtenaw,42.24056548,-83.59960223
8/28/2020,AQS,261619991,1,0.037,ppm,34,Ann Arbor,17,100,44201,Ozone,11460,"Ann Arbor, MI",26,Michigan,161,Washtenaw,42.416636,-83.902185
8/28/2020,AQS,261630001,2,0.031,ppm,29,Allen Park,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,163,Wayne,42.22862014,-83.20820002
8/28/2020,AQS,261630019,2,0.032,ppm,30,East 7 Mile,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,163,Wayne,42.43084042,-83.00013754
8/28/2020,AQS,261659991,1,0.033,ppm,31,Hoxeyville,17,100,44201,Ozone,15620,"Cadillac, MI",26,Michigan,165,Wexford,44.18089,-85.738985
8/29/2020,AQS,260050003,1,0.031,ppm,29,Holland,17,100,44201,Ozone,26090,"Holland, MI",26,Michigan,5,Allegan,42.76778555,-86.14857722
8/29/2020,AQS,260190003,1,0.027,ppm,25,FRANKFORT,17,100,44201,Ozone,45900,"Traverse City, MI",26,Michigan,19,Benzie,44.61694309,-86.10940778
8/29/2020,AQS,260210014,1,0.036,ppm,33,Coloma PAW PAW WWTP,17,100,44201,Ozone,35660,"Niles-Benton Harbor, MI",26,Michigan,21,Berrien,42.19778954,-86.30969398
8/29/2020,AQS,260270003,2,0.037,ppm,34,"Cassopolis ROSS BEATTY HIGH SCHOOL, 22721 DIAMOND COVE ST.",17,100,44201,Ozone,43780,"South Bend-Mishawaka, IN-MI",26,Michigan,27,Cass,41.8955698,-86.00162873
8/29/2020,AQS,260370002,1,0.033,ppm,31,ROSELAKE2 9870 STOLL RD,17,100,44201,Ozone,29620,"Lansing-East Lansing, MI",26,Michigan,37,Clinton,42.79833938,-84.39379526
8/29/2020,AQS,260490021,1,0.032,ppm,30,WHALEY PK 3610 IOWA (FLINT),17,100,44201,Ozone,22420,"Flint, MI",26,Michigan,49,Genesee,43.04722419,-83.67015909
8/29/2020,AQS,260492001,1,0.033,ppm,31,OtisvilleLAKEVILLE MIDDLE SCHOOL,17,100,44201,Ozone,22420,"Flint, MI",26,Michigan,49,Genesee,43.16833627,-83.46154069
8/29/2020,AQS,260630007,1,0.031,ppm,29,RURAL THUMB AREA OZONE SITE,17,100,44201,Ozone,,,26,Michigan,63,Huron,43.83638793,-82.64289991
8/29/2020,AQS,260650018,1,0.034,ppm,31,FILLEY STREET,17,100,44201,Ozone,29620,"Lansing-East Lansing, MI",26,Michigan,65,Ingham,42.76138675,-84.56277908
8/29/2020,AQS,260770008,1,0.034,ppm,31,KALAMAZOO FAIRGROUNDS,17,100,44201,Ozone,28020,"Kalamazoo-Portage, MI",26,Michigan,77,Kalamazoo,42.27806667,-85.54188992
8/29/2020,AQS,260810020,1,0.035,ppm,32,GR-MONROE,17,100,44201,Ozone,24340,"Grand Rapids-Wyoming, MI",26,Michigan,81,Kent,42.98417304,-85.67133874
8/29/2020,AQS,260810022,1,0.032,ppm,30,APPROXIMATELY 1/4 MILE SOUTH OF 14 MILE RD - EVANS,17,100,44201,Ozone,24340,"Grand Rapids-Wyoming, MI",26,Michigan,81,Kent,43.17667181,-85.41660783
8/29/2020,AQS,260910007,1,0.036,ppm,33,"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",17,100,44201,Ozone,10300,"Adrian, MI",26,Michigan,91,Lenawee,41.9955677,-83.94655938
8/29/2020,AQS,260990009,1,0.034,ppm,31,New Haven,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
8/29/2020,AQS,260991003,1,0.033,ppm,31,WARREN - FIRE STATION 29900 HOOVER AT COMMON,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.51333985,-83.00597056
8/29/2020,AQS,261010922,1,0.029,ppm,27,,17,100,44201,Ozone,,,26,Michigan,101,Manistee,44.30700008,-86.24264864
8/29/2020,AQS,261050007,1,0.029,ppm,27,SCOTTVILLE - LOCATED 550 FT NORTH OF US10,17,100,44201,Ozone,31220,"Ludington, MI",26,Michigan,105,Mason,43.95333441,-86.29441463
8/29/2020,AQS,261130001,1,0.03,ppm,28,LOCATED ABOUT 1/4 MILE WEST OF SITE,17,100,44201,Ozone,15620,"Cadillac, MI",26,Michigan,113,Missaukee,44.31055542,-84.89186532
8/29/2020,AQS,261210039,1,0.033,ppm,31,MUSKEGON,17,100,44201,Ozone,34740,"Muskegon, MI",26,Michigan,121,Muskegon,43.2780606,-86.31108253
8/29/2020,AQS,261250001,2,0.034,ppm,31,Oak Park,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,125,Oakland,42.46306341,-83.18319868
8/29/2020,AQS,261390005,1,0.034,ppm,31,Jenison,17,100,44201,Ozone,24340,"Grand Rapids-Wyoming, MI",26,Michigan,139,Ottawa,42.89445066,-85.85273402
8/29/2020,AQS,261470005,1,0.033,ppm,31,Port Huron,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,147,St. Clair,42.95333627,-82.45622878
8/29/2020,AQS,261530001,1,0.023,ppm,21,"Seney SENEY NAT'L WILDLIFE REFUGE, HCR2, BOX 1",17,100,44201,Ozone,,,26,Michigan,153,Schoolcraft,46.28887716,-85.95022692
8/29/2020,AQS,261579991,1,0.032,ppm,30,Unionville,17,100,44201,Ozone,,,26,Michigan,157,Tuscola,43.6138,-83.3591
8/29/2020,AQS,261610008,1,0.035,ppm,32,"TOWNER ST, SOUTH; 2 LANE RESIDENIAL - HOSPITAL",17,100,44201,Ozone,11460,"Ann Arbor, MI",26,Michigan,161,Washtenaw,42.24056548,-83.59960223
8/29/2020,AQS,261619991,1,0.034,ppm,31,Ann Arbor,17,100,44201,Ozone,11460,"Ann Arbor, MI",26,Michigan,161,Washtenaw,42.416636,-83.902185
8/29/2020,AQS,261630001,2,0.035,ppm,32,Allen Park,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,163,Wayne,42.22862014,-83.20820002
8/29/2020,AQS,261630019,2,0.034,ppm,31,East 7 Mile,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,163,Wayne,42.43084042,-83.00013754
8/29/2020,AQS,261659991,1,0.028,ppm,26,Hoxeyville,17,100,44201,Ozone,15620,"Cadillac, MI",26,Michigan,165,Wexford,44.18089,-85.738985
8/30/2020,AQS,260050003,1,0.029,ppm,27,Holland,17,100,44201,Ozone,26090,"Holland, MI",26,Michigan,5,Allegan,42.76778555,-86.14857722
8/30/2020,AQS,260190003,1,0.02,ppm,19,FRANKFORT,17,100,44201,Ozone,45900,"Traverse City, MI",26,Michigan,19,Benzie,44.61694309,-86.10940778
8/30/2020,AQS,260210014,1,0.029,ppm,27,Coloma PAW PAW WWTP,17,100,44201,Ozone,35660,"Niles-Benton Harbor, MI",26,Michigan,21,Berrien,42.19778954,-86.30969398
8/30/2020,AQS,260270003,2,0.031,ppm,29,"Cassopolis ROSS BEATTY HIGH SCHOOL, 22721 DIAMOND COVE ST.",17,100,44201,Ozone,43780,"South Bend-Mishawaka, IN-MI",26,Michigan,27,Cass,41.8955698,-86.00162873
8/30/2020,AQS,260370002,1,0.022,ppm,20,ROSELAKE2 9870 STOLL RD,17,100,44201,Ozone,29620,"Lansing-East Lansing, MI",26,Michigan,37,Clinton,42.79833938,-84.39379526
8/30/2020,AQS,260490021,1,0.027,ppm,25,WHALEY PK 3610 IOWA (FLINT),17,100,44201,Ozone,22420,"Flint, MI",26,Michigan,49,Genesee,43.04722419,-83.67015909
8/30/2020,AQS,260492001,1,0.024,ppm,22,OtisvilleLAKEVILLE MIDDLE SCHOOL,17,100,44201,Ozone,22420,"Flint, MI",26,Michigan,49,Genesee,43.16833627,-83.46154069
8/30/2020,AQS,260630007,1,0.028,ppm,26,RURAL THUMB AREA OZONE SITE,17,100,44201,Ozone,,,26,Michigan,63,Huron,43.83638793,-82.64289991
8/30/2020,AQS,260650018,1,0.023,ppm,21,FILLEY STREET,17,100,44201,Ozone,29620,"Lansing-East Lansing, MI",26,Michigan,65,Ingham,42.76138675,-84.56277908
8/30/2020,AQS,260770008,1,0.031,ppm,29,KALAMAZOO FAIRGROUNDS,17,100,44201,Ozone,28020,"Kalamazoo-Portage, MI",26,Michigan,77,Kalamazoo,42.27806667,-85.54188992
8/30/2020,AQS,260810020,1,0.031,ppm,29,GR-MONROE,17,100,44201,Ozone,24340,"Grand Rapids-Wyoming, MI",26,Michigan,81,Kent,42.98417304,-85.67133874
8/30/2020,AQS,260810022,1,0.025,ppm,23,APPROXIMATELY 1/4 MILE SOUTH OF 14 MILE RD - EVANS,17,100,44201,Ozone,24340,"Grand Rapids-Wyoming, MI",26,Michigan,81,Kent,43.17667181,-85.41660783
8/30/2020,AQS,260910007,1,0.03,ppm,28,"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",17,100,44201,Ozone,10300,"Adrian, MI",26,Michigan,91,Lenawee,41.9955677,-83.94655938
8/30/2020,AQS,260990009,1,0.027,ppm,25,New Haven,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
8/30/2020,AQS,260991003,1,0.029,ppm,27,WARREN - FIRE STATION 29900 HOOVER AT COMMON,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.51333985,-83.00597056
8/30/2020,AQS,261010922,1,0.022,ppm,20,,17,100,44201,Ozone,,,26,Michigan,101,Manistee,44.30700008,-86.24264864
8/30/2020,AQS,261050007,1,0.025,ppm,23,SCOTTVILLE - LOCATED 550 FT NORTH OF US10,17,100,44201,Ozone,31220,"Ludington, MI",26,Michigan,105,Mason,43.95333441,-86.29441463
8/30/2020,AQS,261130001,1,0.023,ppm,21,LOCATED ABOUT 1/4 MILE WEST OF SITE,17,100,44201,Ozone,15620,"Cadillac, MI",26,Michigan,113,Missaukee,44.31055542,-84.89186532
8/30/2020,AQS,261210039,1,0.028,ppm,26,MUSKEGON,17,100,44201,Ozone,34740,"Muskegon, MI",26,Michigan,121,Muskegon,43.2780606,-86.31108253
8/30/2020,AQS,261250001,2,0.032,ppm,30,Oak Park,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,125,Oakland,42.46306341,-83.18319868
8/30/2020,AQS,261390005,1,0.033,ppm,31,Jenison,17,100,44201,Ozone,24340,"Grand Rapids-Wyoming, MI",26,Michigan,139,Ottawa,42.89445066,-85.85273402
8/30/2020,AQS,261470005,1,0.027,ppm,25,Port Huron,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,147,St. Clair,42.95333627,-82.45622878
8/30/2020,AQS,261530001,1,0.018,ppm,17,"Seney SENEY NAT'L WILDLIFE REFUGE, HCR2, BOX 1",17,100,44201,Ozone,,,26,Michigan,153,Schoolcraft,46.28887716,-85.95022692
8/30/2020,AQS,261579991,1,0.024,ppm,22,Unionville,17,100,44201,Ozone,,,26,Michigan,157,Tuscola,43.6138,-83.3591
8/30/2020,AQS,261610008,1,0.03,ppm,28,"TOWNER ST, SOUTH; 2 LANE RESIDENIAL - HOSPITAL",17,100,44201,Ozone,11460,"Ann Arbor, MI",26,Michigan,161,Washtenaw,42.24056548,-83.59960223
8/30/2020,AQS,261619991,1,0.025,ppm,23,Ann Arbor,17,100,44201,Ozone,11460,"Ann Arbor, MI",26,Michigan,161,Washtenaw,42.416636,-83.902185
8/30/2020,AQS,261630001,2,0.035,ppm,32,Allen Park,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,163,Wayne,42.22862014,-83.20820002
8/30/2020,AQS,261630019,2,0.031,ppm,29,East 7 Mile,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,163,Wayne,42.43084042,-83.00013754
8/30/2020,AQS,261659991,1,0.021,ppm,19,Hoxeyville,17,100,44201,Ozone,15620,"Cadillac, MI",26,Michigan,165,Wexford,44.18089,-85.738985
8/31/2020,AQS,260050003,1,0.043,ppm,40,Holland,17,100,44201,Ozone,26090,"Holland, MI",26,Michigan,5,Allegan,42.76778555,-86.14857722
8/31/2020,AQS,260190003,1,0.04,ppm,37,FRANKFORT,17,100,44201,Ozone,45900,"Traverse City, MI",26,Michigan,19,Benzie,44.61694309,-86.10940778
8/31/2020,AQS,260210014,1,0.045,ppm,42,Coloma PAW PAW WWTP,17,100,44201,Ozone,35660,"Niles-Benton Harbor, MI",26,Michigan,21,Berrien,42.19778954,-86.30969398
8/31/2020,AQS,260270003,2,0.049,ppm,45,"Cassopolis ROSS BEATTY HIGH SCHOOL, 22721 DIAMOND COVE ST.",17,100,44201,Ozone,43780,"South Bend-Mishawaka, IN-MI",26,Michigan,27,Cass,41.8955698,-86.00162873
8/31/2020,AQS,260370002,1,0.036,ppm,33,ROSELAKE2 9870 STOLL RD,17,100,44201,Ozone,29620,"Lansing-East Lansing, MI",26,Michigan,37,Clinton,42.79833938,-84.39379526
8/31/2020,AQS,260490021,1,0.046,ppm,43,WHALEY PK 3610 IOWA (FLINT),17,100,44201,Ozone,22420,"Flint, MI",26,Michigan,49,Genesee,43.04722419,-83.67015909
8/31/2020,AQS,260492001,1,0.044,ppm,41,OtisvilleLAKEVILLE MIDDLE SCHOOL,17,100,44201,Ozone,22420,"Flint, MI",26,Michigan,49,Genesee,43.16833627,-83.46154069
8/31/2020,AQS,260630007,1,0.037,ppm,34,RURAL THUMB AREA OZONE SITE,17,100,44201,Ozone,,,26,Michigan,63,Huron,43.83638793,-82.64289991
